,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
31545,7.21,x,y,n,f,e,c,w,6.7,9.91,,y,n,,,f,f,,d,u
31546,8.11,x,y,n,f,e,c,p,6.31,10.31,,y,n,,,f,f,,d,u
31547,5.72,x,y,n,f,e,c,p,5.29,10.02,,y,n,,,f,f,,d,u
31548,5.62,x,y,n,f,e,c,p,5.06,10.13,,y,n,,,f,f,,d,a
31549,6.72,x,y,n,f,e,c,p,5.44,9.34,,y,n,,,f,f,,d,a
31550,7.33,x,y,n,f,e,c,p,7.19,10.9,,y,n,,,f,f,,d,a
31551,5.81,x,y,n,f,e,c,p,4.99,9.11,,y,n,,,f,f,,d,u
31552,7.13,x,y,n,f,e,c,w,4.48,9.69,,y,n,,,f,f,,d,u
31553,5.94,x,y,n,f,e,c,w,4.47,8.66,,y,n,,,f,f,,d,u
31554,6.84,x,y,n,f,e,c,p,6.73,10.83,,y,n,,,f,f,,d,a
31555,5.81,x,y,n,f,e,c,w,4.97,9.86,,y,n,,,f,f,,d,a
31556,5.62,x,y,n,f,e,c,w,6.7,10.75,,y,n,,,f,f,,d,a
31557,6.95,x,y,n,f,e,c,w,4.62,9.28,,y,n,,,f,f,,d,a
31558,7.49,x,y,n,f,e,c,p,5.73,10.52,,y,n,,,f,f,,d,a
31559,5.82,x,y,n,f,e,c,p,6.18,10.65,,y,n,,,f,f,,d,a
31560,7.46,x,y,n,f,e,c,p,6.03,10.36,,y,n,,,f,f,,d,a
31561,7.05,x,y,n,f,e,c,p,5.11,10.23,,y,n,,,f,f,,d,u
31562,6.15,x,y,n,f,e,c,p,6.34,9.64,,y,n,,,f,f,,d,a
31563,6.7,x,y,n,f,e,c,w,6.23,10.37,,y,n,,,f,f,,d,a
31564,5.78,x,y,n,f,e,c,p,5.74,10.16,,y,n,,,f,f,,d,u
31565,6.74,x,y,n,f,e,c,w,5.52,9.87,,y,n,,,f,f,,d,u
31566,6.94,x,y,n,f,e,c,w,5.41,9.69,,y,n,,,f,f,,d,u
31567,5.09,x,y,n,f,e,c,p,6.37,9.93,,y,n,,,f,f,,d,u
31568,7.14,x,y,n,f,e,c,p,5.03,9.89,,y,n,,,f,f,,d,u
31569,5.56,x,y,n,f,e,c,p,4.64,9.5,,y,n,,,f,f,,d,u
31570,6.25,x,y,n,f,e,c,p,5.58,10.14,,y,n,,,f,f,,d,u
31571,6.88,x,y,n,f,e,c,p,4.77,10.07,,y,n,,,f,f,,d,a
31572,5.6,x,y,n,f,e,c,w,5.0,10.33,,y,n,,,f,f,,d,u
31573,6.28,x,y,n,f,e,c,w,5.81,10.02,,y,n,,,f,f,,d,u
31574,5.19,x,y,n,f,e,c,w,4.98,9.48,,y,n,,,f,f,,d,u
31575,6.19,x,y,n,f,e,c,w,6.16,10.86,,y,n,,,f,f,,d,a
31576,5.58,x,y,n,f,e,c,p,5.07,10.2,,y,n,,,f,f,,d,a
31577,5.06,x,y,n,f,e,c,p,4.07,9.63,,y,n,,,f,f,,d,u
31578,7.1,x,y,n,f,e,c,p,6.53,10.72,,y,n,,,f,f,,d,a
31579,5.77,x,y,n,f,e,c,w,5.32,9.96,,y,n,,,f,f,,d,a
31580,5.63,x,y,n,f,e,c,p,4.83,8.68,,y,n,,,f,f,,d,a
31581,5.24,x,y,n,f,e,c,w,5.57,9.31,,y,n,,,f,f,,d,u
31582,7.26,x,y,n,f,e,c,p,6.27,10.7,,y,n,,,f,f,,d,a
31583,7.13,x,y,n,f,e,c,p,5.12,9.89,,y,n,,,f,f,,d,a
31584,6.7,x,y,n,f,e,c,p,4.54,9.07,,y,n,,,f,f,,d,u
31585,7.37,x,y,n,f,e,c,p,6.63,10.41,,y,n,,,f,f,,d,a
31586,4.98,x,y,n,f,e,c,w,3.87,8.41,,y,n,,,f,f,,d,a
31587,6.55,x,y,n,f,e,c,w,5.25,9.53,,y,n,,,f,f,,d,a
31588,7.37,x,y,n,f,e,c,p,5.58,9.85,,y,n,,,f,f,,d,u
31589,7.4,x,y,n,f,e,c,w,6.73,11.29,,y,n,,,f,f,,d,a
31590,5.42,x,y,n,f,e,c,p,5.7,9.94,,y,n,,,f,f,,d,a
31591,5.19,x,y,n,f,e,c,w,5.61,9.55,,y,n,,,f,f,,d,u
31592,6.71,x,y,n,f,e,c,w,5.21,10.13,,y,n,,,f,f,,d,u
31593,5.93,x,y,n,f,e,c,w,4.29,8.75,,y,n,,,f,f,,d,u
31594,8.04,x,y,n,f,e,c,w,6.86,11.39,,y,n,,,f,f,,d,u
31595,6.05,x,y,n,f,e,c,p,5.36,9.6,,y,n,,,f,f,,d,a
31596,6.52,x,y,n,f,e,c,p,4.68,9.91,,y,n,,,f,f,,d,a
31597,5.75,x,y,n,f,e,c,p,5.42,9.7,,y,n,,,f,f,,d,u
31598,5.59,x,y,n,f,e,c,w,5.06,9.81,,y,n,,,f,f,,d,u
31599,5.46,x,y,n,f,e,c,p,5.21,9.61,,y,n,,,f,f,,d,u
31600,8.01,x,y,n,f,e,c,w,6.61,10.96,,y,n,,,f,f,,d,u
31601,6.22,x,y,n,f,e,c,p,4.95,10.9,,y,n,,,f,f,,d,a
31602,6.7,x,y,n,f,e,c,p,5.25,10.35,,y,n,,,f,f,,d,a
31603,8.33,x,y,n,f,e,c,p,5.96,10.86,,y,n,,,f,f,,d,a
31604,7.32,x,y,n,f,e,c,p,6.24,11.11,,y,n,,,f,f,,d,u
31605,6.23,x,y,n,f,e,c,p,4.77,9.12,,y,n,,,f,f,,d,u
31606,7.21,x,y,n,f,e,c,w,5.7,9.89,,y,n,,,f,f,,d,a
31607,8.13,x,y,n,f,e,c,w,6.23,10.06,,y,n,,,f,f,,d,u
31608,6.58,x,y,n,f,e,c,w,5.09,9.57,,y,n,,,f,f,,d,u
31609,7.48,x,y,n,f,e,c,p,6.85,10.41,,y,n,,,f,f,,d,a
31610,8.05,x,y,n,f,e,c,w,6.09,11.01,,y,n,,,f,f,,d,a
31611,6.11,x,y,n,f,e,c,w,4.76,9.62,,y,n,,,f,f,,d,u
31612,5.72,x,y,n,f,e,c,w,6.01,10.05,,y,n,,,f,f,,d,a
31613,5.57,x,y,n,f,e,c,p,4.87,9.02,,y,n,,,f,f,,d,u
31614,6.93,x,y,n,f,e,c,w,7.05,10.3,,y,n,,,f,f,,d,u
31615,5.78,x,y,n,f,e,c,w,7.71,11.49,,y,n,,,f,f,,d,u
31616,6.37,x,y,n,f,e,c,p,5.4,9.72,,y,n,,,f,f,,d,u
31617,7.26,x,y,n,f,e,c,p,6.46,10.58,,y,n,,,f,f,,d,a
31618,6.59,x,y,n,f,e,c,w,5.41,9.59,,y,n,,,f,f,,d,a
31619,5.6,x,y,n,f,e,c,w,4.68,9.88,,y,n,,,f,f,,d,u
31620,7.65,x,y,n,f,e,c,p,5.92,10.62,,y,n,,,f,f,,d,u
31621,7.31,x,y,n,f,e,c,w,6.77,11.01,,y,n,,,f,f,,d,a
31622,7.37,x,y,n,f,e,c,w,6.33,9.76,,y,n,,,f,f,,d,u
31623,6.53,x,y,n,f,e,c,w,6.52,10.63,,y,n,,,f,f,,d,a
31624,6.51,x,y,n,f,e,c,w,5.38,10.01,,y,n,,,f,f,,d,u
31625,7.53,x,y,n,f,e,c,w,6.07,11.21,,y,n,,,f,f,,d,a
31626,5.74,x,y,n,f,e,c,p,5.58,10.04,,y,n,,,f,f,,d,a
31627,5.42,x,y,n,f,e,c,w,3.67,8.71,,y,n,,,f,f,,d,u
31628,6.8,x,y,n,f,e,c,p,6.43,11.04,,y,n,,,f,f,,d,a
31629,7.0,x,y,n,f,e,c,p,4.99,10.45,,y,n,,,f,f,,d,a
31630,6.81,x,y,n,f,e,c,p,6.25,10.26,,y,n,,,f,f,,d,u
31631,7.2,x,y,n,f,e,c,p,6.05,9.94,,y,n,,,f,f,,d,u
31632,7.15,x,y,n,f,e,c,p,6.0,10.02,,y,n,,,f,f,,d,u
31633,5.68,x,y,n,f,e,c,w,4.18,9.21,,y,n,,,f,f,,d,u
31634,6.88,x,y,n,f,e,c,w,5.4,9.93,,y,n,,,f,f,,d,u
31635,6.53,x,y,n,f,e,c,w,5.03,9.76,,y,n,,,f,f,,d,a
31636,6.63,x,y,n,f,e,c,w,4.42,10.45,,y,n,,,f,f,,d,a
31637,6.39,x,y,n,f,e,c,w,5.2,9.43,,y,n,,,f,f,,d,a
31638,6.26,x,y,n,f,e,c,p,4.96,10.52,,y,n,,,f,f,,d,u
31639,8.07,x,y,n,f,e,c,p,6.0,10.42,,y,n,,,f,f,,d,u
31640,7.28,x,y,n,f,e,c,p,6.37,11.19,,y,n,,,f,f,,d,u
31641,6.21,x,y,n,f,e,c,w,6.18,11.02,,y,n,,,f,f,,d,a
31642,7.7,x,y,n,f,e,c,w,5.13,10.06,,y,n,,,f,f,,d,u
31643,6.69,x,y,n,f,e,c,p,5.29,9.46,,y,n,,,f,f,,d,a
31644,6.98,x,y,n,f,e,c,w,6.04,10.8,,y,n,,,f,f,,d,a
31645,5.72,x,y,n,f,e,c,p,5.29,10.51,,y,n,,,f,f,,d,u
31646,6.63,x,y,n,f,e,c,p,6.05,10.19,,y,n,,,f,f,,d,a
31647,7.35,x,y,n,f,e,c,p,6.16,11.03,,y,n,,,f,f,,d,a
31648,7.02,x,y,n,f,e,c,w,6.57,10.32,,y,n,,,f,f,,d,a
31649,5.78,x,y,n,f,e,c,w,6.04,10.1,,y,n,,,f,f,,d,a
31650,7.44,x,y,n,f,e,c,w,6.39,11.16,,y,n,,,f,f,,d,a
31651,6.18,x,y,n,f,e,c,w,5.61,10.38,,y,n,,,f,f,,d,u
31652,5.99,x,y,n,f,e,c,w,4.67,9.96,,y,n,,,f,f,,d,a
31653,7.07,x,y,n,f,e,c,w,5.41,9.98,,y,n,,,f,f,,d,u
31654,5.47,x,y,n,f,e,c,w,5.26,10.23,,y,n,,,f,f,,d,u
31655,5.97,x,y,n,f,e,c,w,6.23,10.56,,y,n,,,f,f,,d,a
31656,5.91,x,y,n,f,e,c,w,4.55,9.36,,y,n,,,f,f,,d,u
31657,6.85,x,y,n,f,e,c,w,6.04,10.31,,y,n,,,f,f,,d,a
31658,5.38,x,y,n,f,e,c,p,6.97,10.3,,y,n,,,f,f,,d,a
31659,6.89,x,y,n,f,e,c,p,5.42,9.8,,y,n,,,f,f,,d,u
31660,6.05,x,y,n,f,e,c,p,3.84,8.94,,y,n,,,f,f,,d,a
31661,5.88,x,y,n,f,e,c,w,4.46,9.27,,y,n,,,f,f,,d,u
31662,5.65,x,y,n,f,e,c,w,5.55,9.82,,y,n,,,f,f,,d,a
31663,7.35,x,y,n,f,e,c,p,5.27,9.88,,y,n,,,f,f,,d,a
31664,6.96,x,y,n,f,e,c,w,6.37,10.48,,y,n,,,f,f,,d,u
31665,6.57,x,y,n,f,e,c,w,4.93,9.77,,y,n,,,f,f,,d,a
31666,6.69,x,y,n,f,e,c,p,5.27,10.85,,y,n,,,f,f,,d,u
31667,6.33,x,y,n,f,e,c,w,5.24,9.32,,y,n,,,f,f,,d,u
31668,6.25,x,y,n,f,e,c,p,5.51,10.36,,y,n,,,f,f,,d,a
31669,4.89,x,y,n,f,e,c,w,5.26,9.94,,y,n,,,f,f,,d,u
31670,7.84,x,y,n,f,e,c,w,6.52,10.09,,y,n,,,f,f,,d,a
31671,5.64,x,y,n,f,e,c,w,4.9,9.08,,y,n,,,f,f,,d,a
31672,6.09,x,y,n,f,e,c,w,4.67,10.63,,y,n,,,f,f,,d,a
31673,6.95,x,y,n,f,e,c,p,4.69,9.5,,y,n,,,f,f,,d,a
31674,5.84,x,y,n,f,e,c,w,5.25,9.84,,y,n,,,f,f,,d,a
31675,7.15,x,y,n,f,e,c,p,5.48,9.98,,y,n,,,f,f,,d,a
31676,5.07,x,y,n,f,e,c,p,4.78,9.46,,y,n,,,f,f,,d,a
31677,5.71,x,y,n,f,e,c,p,5.23,9.75,,y,n,,,f,f,,d,u
31678,6.29,x,y,n,f,e,c,w,4.41,9.66,,y,n,,,f,f,,d,a
31679,8.2,x,y,n,f,e,c,w,4.89,9.8,,y,n,,,f,f,,d,a
31680,5.56,x,y,n,f,e,c,w,6.37,10.06,,y,n,,,f,f,,d,u
31681,5.39,x,y,n,f,e,c,w,4.38,9.8,,y,n,,,f,f,,d,a
31682,6.98,x,y,n,f,e,c,w,6.19,10.29,,y,n,,,f,f,,d,a
31683,7.36,x,y,n,f,e,c,w,6.02,10.16,,y,n,,,f,f,,d,a
31684,7.44,x,y,n,f,e,c,w,5.16,10.03,,y,n,,,f,f,,d,u
31685,7.47,x,y,n,f,e,c,w,5.47,9.72,,y,n,,,f,f,,d,u
31686,6.61,x,y,n,f,e,c,p,5.13,8.94,,y,n,,,f,f,,d,a
31687,7.42,x,y,n,f,e,c,p,5.17,9.89,,y,n,,,f,f,,d,a
31688,6.39,x,y,n,f,e,c,p,6.83,9.74,,y,n,,,f,f,,d,u
31689,6.7,x,y,n,f,e,c,w,6.43,10.73,,y,n,,,f,f,,d,u
31690,7.14,x,y,n,f,e,c,w,5.91,9.95,,y,n,,,f,f,,d,u
31691,6.46,x,y,n,f,e,c,w,5.35,10.15,,y,n,,,f,f,,d,u
31692,5.23,x,y,n,f,e,c,p,4.58,10.27,,y,n,,,f,f,,d,a
31693,5.63,x,y,n,f,e,c,p,4.18,8.67,,y,n,,,f,f,,d,a
31694,7.6,x,y,n,f,e,c,p,5.11,10.34,,y,n,,,f,f,,d,a
31695,6.73,x,y,n,f,e,c,p,5.75,10.3,,y,n,,,f,f,,d,a
31696,6.98,x,y,n,f,e,c,p,6.87,10.54,,y,n,,,f,f,,d,u
31697,4.73,x,y,n,f,e,c,p,3.9,8.94,,y,n,,,f,f,,d,u
31698,6.08,x,y,n,f,e,c,p,5.78,10.21,,y,n,,,f,f,,d,a
31699,7.5,x,y,n,f,e,c,w,5.55,10.35,,y,n,,,f,f,,d,a
31700,5.44,x,y,n,f,e,c,p,4.37,9.38,,y,n,,,f,f,,d,u
31701,8.32,x,y,n,f,e,c,w,6.47,10.79,,y,n,,,f,f,,d,u
31702,5.55,x,y,n,f,e,c,w,4.87,9.81,,y,n,,,f,f,,d,a
31703,7.52,x,y,n,f,e,c,w,5.56,10.47,,y,n,,,f,f,,d,a
31704,6.07,x,y,n,f,e,c,w,5.51,9.48,,y,n,,,f,f,,d,a
31705,6.13,x,y,n,f,e,c,p,5.84,10.26,,y,n,,,f,f,,d,u
31706,6.82,x,y,n,f,e,c,w,6.7,10.82,,y,n,,,f,f,,d,u
31707,7.71,x,y,n,f,e,c,p,5.37,10.11,,y,n,,,f,f,,d,a
31708,5.42,x,y,n,f,e,c,p,5.77,10.16,,y,n,,,f,f,,d,a
31709,5.41,x,y,n,f,e,c,p,5.82,9.69,,y,n,,,f,f,,d,u
31710,6.39,x,y,n,f,e,c,p,5.34,9.94,,y,n,,,f,f,,d,a
31711,7.14,x,y,n,f,e,c,w,6.24,10.31,,y,n,,,f,f,,d,u
31712,6.87,x,y,n,f,e,c,p,6.6,10.28,,y,n,,,f,f,,d,u
31713,7.44,x,y,n,f,e,c,w,4.98,10.75,,y,n,,,f,f,,d,a
31714,6.57,x,y,n,f,e,c,p,4.8,8.69,,y,n,,,f,f,,d,u
31715,6.71,x,y,n,f,e,c,w,5.37,9.76,,y,n,,,f,f,,d,u
31716,6.22,x,y,n,f,e,c,w,6.91,10.42,,y,n,,,f,f,,d,a
31717,6.49,x,y,n,f,e,c,p,5.43,9.46,,y,n,,,f,f,,d,a
31718,7.74,x,y,n,f,e,c,p,5.24,10.35,,y,n,,,f,f,,d,u
31719,6.15,x,y,n,f,e,c,p,6.7,11.26,,y,n,,,f,f,,d,a
31720,7.31,x,y,n,f,e,c,w,5.46,9.58,,y,n,,,f,f,,d,u
31721,6.23,x,y,n,f,e,c,w,6.2,9.74,,y,n,,,f,f,,d,u
31722,7.1,x,y,n,f,e,c,w,5.16,9.59,,y,n,,,f,f,,d,a
31723,6.92,x,y,n,f,e,c,p,6.5,10.07,,y,n,,,f,f,,d,u
31724,7.3,x,y,n,f,e,c,w,5.96,10.05,,y,n,,,f,f,,d,u
31725,6.13,x,y,n,f,e,c,p,6.53,10.35,,y,n,,,f,f,,d,u
31726,5.35,x,y,n,f,e,c,p,5.41,9.71,,y,n,,,f,f,,d,a
31727,6.13,x,y,n,f,e,c,w,5.84,9.92,,y,n,,,f,f,,d,u
31728,6.02,x,y,n,f,e,c,p,4.66,9.58,,y,n,,,f,f,,d,u
31729,6.89,x,y,n,f,e,c,w,5.53,9.59,,y,n,,,f,f,,d,a
31730,7.2,x,y,n,f,e,c,w,5.88,9.87,,y,n,,,f,f,,d,u
31731,8.52,x,y,n,f,e,c,w,7.43,11.64,,y,n,,,f,f,,d,a
31732,6.0,x,y,n,f,e,c,w,4.94,10.58,,y,n,,,f,f,,d,u
31733,6.1,x,y,n,f,e,c,w,5.94,10.53,,y,n,,,f,f,,d,a
31734,6.47,x,y,n,f,e,c,w,5.22,9.85,,y,n,,,f,f,,d,a
31735,6.46,x,y,n,f,e,c,w,4.59,8.78,,y,n,,,f,f,,d,a
31736,7.49,x,y,n,f,e,c,w,6.45,10.47,,y,n,,,f,f,,d,u
31737,7.5,x,y,n,f,e,c,w,5.93,9.49,,y,n,,,f,f,,d,a
31738,6.38,x,y,n,f,e,c,w,4.84,8.7,,y,n,,,f,f,,d,a
31739,7.49,x,y,n,f,e,c,w,6.27,11.12,,y,n,,,f,f,,d,a
31740,7.0,x,y,n,f,e,c,w,5.88,10.16,,y,n,,,f,f,,d,a
31741,7.27,x,y,n,f,e,c,p,5.65,10.18,,y,n,,,f,f,,d,u
31742,5.66,x,y,n,f,e,c,w,4.18,9.49,,y,n,,,f,f,,d,a
31743,7.12,x,y,n,f,e,c,p,5.59,9.92,,y,n,,,f,f,,d,u
31744,6.1,x,y,n,f,e,c,p,5.29,9.2,,y,n,,,f,f,,d,a
31745,7.57,x,y,n,f,e,c,p,6.16,10.97,,y,n,,,f,f,,d,a
31746,7.29,x,y,n,f,e,c,w,6.26,11.1,,y,n,,,f,f,,d,a
31747,5.6,x,y,n,f,e,c,p,5.3,9.36,,y,n,,,f,f,,d,u
31748,6.9,x,y,n,f,e,c,w,5.46,10.23,,y,n,,,f,f,,d,u
31749,7.61,x,y,n,f,e,c,w,5.3,10.19,,y,n,,,f,f,,d,a
31750,5.34,x,y,n,f,e,c,w,4.71,9.05,,y,n,,,f,f,,d,u
31751,4.91,x,y,n,f,e,c,w,5.03,9.51,,y,n,,,f,f,,d,a
31752,6.67,x,y,n,f,e,c,w,5.87,10.04,,y,n,,,f,f,,d,a
31753,6.32,x,y,n,f,e,c,p,4.96,9.31,,y,n,,,f,f,,d,u
31754,6.31,x,y,n,f,e,c,p,7.46,11.95,,y,n,,,f,f,,d,u
31755,4.49,x,y,n,f,e,c,w,4.39,9.61,,y,n,,,f,f,,d,a
31756,7.26,x,y,n,f,e,c,p,5.04,10.81,,y,n,,,f,f,,d,u
31757,5.42,x,y,n,f,e,c,p,5.62,9.72,,y,n,,,f,f,,d,u
31758,6.58,x,y,n,f,e,c,w,5.92,10.44,,y,n,,,f,f,,d,a
31759,5.14,x,y,n,f,e,c,w,4.23,9.07,,y,n,,,f,f,,d,u
31760,5.27,x,y,n,f,e,c,p,3.89,8.48,,y,n,,,f,f,,d,u
31761,7.19,x,y,n,f,e,c,w,4.7,9.62,,y,n,,,f,f,,d,u
31762,6.52,x,y,n,f,e,c,p,5.43,10.06,,y,n,,,f,f,,d,u
31763,7.77,x,y,n,f,e,c,w,5.97,10.44,,y,n,,,f,f,,d,a
31764,6.3,x,y,n,f,e,c,w,4.92,9.08,,y,n,,,f,f,,d,a
31765,6.95,x,y,n,f,e,c,p,5.42,10.54,,y,n,,,f,f,,d,a
31766,7.41,x,y,n,f,e,c,p,5.36,9.67,,y,n,,,f,f,,d,u
31767,6.28,x,y,n,f,e,c,p,5.77,9.54,,y,n,,,f,f,,d,a
31768,7.06,x,y,n,f,e,c,p,5.09,10.27,,y,n,,,f,f,,d,a
31769,5.58,x,y,n,f,e,c,p,5.64,9.88,,y,n,,,f,f,,d,u
31770,3.24,f,k,w,f,s,,p,3.79,3.35,,,n,,,f,f,p,g,a
31771,3.25,x,k,w,f,s,,p,3.99,2.78,,,n,,,f,f,p,g,a
31772,4.42,f,k,n,f,s,,p,4.07,3.4,,,n,,,f,f,p,g,a
31773,3.28,f,k,w,f,s,,p,3.44,2.63,,,n,,,f,f,p,g,a
31774,3.76,f,k,w,f,s,,p,4.28,2.87,,,n,,,f,f,p,g,u
31775,2.87,f,k,w,f,s,,p,3.4,3.01,,,n,,,f,f,p,g,u
31776,3.12,f,k,w,f,s,,p,3.32,2.59,,,n,,,f,f,p,g,a
31777,3.94,x,k,w,f,s,,p,4.15,3.28,,,n,,,f,f,p,g,a
31778,3.21,x,k,n,f,s,,p,3.95,2.97,,,n,,,f,f,p,g,a
31779,4.92,x,k,n,f,s,,p,4.46,3.17,,,n,,,f,f,p,g,a
31780,3.07,f,k,w,f,s,,p,3.53,3.19,,,n,,,f,f,p,g,a
31781,3.93,x,k,n,f,s,,p,4.39,3.3,,,n,,,f,f,p,g,a
31782,4.28,x,k,n,f,s,,p,4.39,3.47,,,n,,,f,f,p,g,a
31783,3.87,f,k,n,f,s,,p,3.89,2.96,,,n,,,f,f,p,g,u
31784,3.66,x,k,n,f,s,,p,3.45,3.02,,,n,,,f,f,p,g,a
31785,3.43,f,k,n,f,s,,p,4.25,3.16,,,n,,,f,f,p,g,a
31786,3.49,f,k,n,f,s,,p,3.71,2.99,,,n,,,f,f,p,g,a
31787,2.84,x,k,w,f,s,,p,3.39,2.56,,,n,,,f,f,p,g,a
31788,3.74,f,k,n,f,s,,p,4.08,3.06,,,n,,,f,f,p,g,a
31789,3.57,x,k,w,f,s,,p,3.65,2.47,,,n,,,f,f,p,g,u
31790,3.57,x,k,n,f,s,,p,3.53,2.86,,,n,,,f,f,p,g,u
31791,3.75,x,k,n,f,s,,p,3.93,2.96,,,n,,,f,f,p,g,a
31792,3.52,x,k,w,f,s,,p,4.14,3.14,,,n,,,f,f,p,g,a
31793,3.53,f,k,w,f,s,,p,4.12,2.62,,,n,,,f,f,p,g,u
31794,3.53,f,k,n,f,s,,p,4.02,2.68,,,n,,,f,f,p,g,a
31795,3.25,f,k,w,f,s,,p,3.98,2.73,,,n,,,f,f,p,g,a
31796,2.93,x,k,w,f,s,,p,3.93,3.24,,,n,,,f,f,p,g,a
31797,2.22,x,k,n,f,s,,p,3.45,2.31,,,n,,,f,f,p,g,u
31798,1.92,x,k,w,f,s,,p,3.15,2.47,,,n,,,f,f,p,g,u
31799,3.74,f,k,w,f,s,,p,3.78,2.75,,,n,,,f,f,p,g,a
31800,2.93,f,k,n,f,s,,p,3.71,2.86,,,n,,,f,f,p,g,u
31801,2.62,x,k,w,f,s,,p,3.58,2.54,,,n,,,f,f,p,g,a
31802,4.03,f,k,n,f,s,,p,4.64,3.2,,,n,,,f,f,p,g,u
31803,2.51,f,k,w,f,s,,p,4.23,2.88,,,n,,,f,f,p,g,a
31804,2.48,f,k,w,f,s,,p,3.95,3.26,,,n,,,f,f,p,g,a
31805,3.49,x,k,n,f,s,,p,3.99,3.21,,,n,,,f,f,p,g,a
31806,3.58,x,k,w,f,s,,p,4.44,3.35,,,n,,,f,f,p,g,u
31807,4.73,f,k,w,f,s,,p,4.55,3.39,,,n,,,f,f,p,g,a
31808,4.13,x,k,n,f,s,,p,3.71,2.78,,,n,,,f,f,p,g,a
31809,3.89,f,k,n,f,s,,p,3.89,2.56,,,n,,,f,f,p,g,u
31810,3.79,x,k,w,f,s,,p,4.29,3.34,,,n,,,f,f,p,g,a
31811,3.84,f,k,w,f,s,,p,4.19,3.15,,,n,,,f,f,p,g,a
31812,4.13,f,k,w,f,s,,p,4.27,3.31,,,n,,,f,f,p,g,a
31813,2.88,x,k,w,f,s,,p,3.58,2.64,,,n,,,f,f,p,g,a
31814,2.8,f,k,n,f,s,,p,3.6,3.05,,,n,,,f,f,p,g,a
31815,2.71,x,k,w,f,s,,p,3.79,2.82,,,n,,,f,f,p,g,a
31816,3.8,f,k,w,f,s,,p,4.31,3.28,,,n,,,f,f,p,g,u
31817,4.01,f,k,w,f,s,,p,4.4,3.17,,,n,,,f,f,p,g,a
31818,3.83,f,k,n,f,s,,p,3.7,3.1,,,n,,,f,f,p,g,a
31819,3.4,f,k,n,f,s,,p,3.9,2.8,,,n,,,f,f,p,g,u
31820,3.14,x,k,w,f,s,,p,3.92,2.95,,,n,,,f,f,p,g,u
31821,3.95,x,k,w,f,s,,p,4.37,2.9,,,n,,,f,f,p,g,u
31822,3.76,f,k,w,f,s,,p,4.46,3.18,,,n,,,f,f,p,g,u
31823,3.55,x,k,w,f,s,,p,3.85,2.25,,,n,,,f,f,p,g,u
31824,2.92,x,k,n,f,s,,p,3.9,3.05,,,n,,,f,f,p,g,u
31825,3.87,f,k,n,f,s,,p,4.21,3.1,,,n,,,f,f,p,g,u
31826,3.78,f,k,w,f,s,,p,4.17,2.81,,,n,,,f,f,p,g,a
31827,3.6,f,k,w,f,s,,p,3.9,3.14,,,n,,,f,f,p,g,a
31828,2.61,x,k,n,f,s,,p,4.11,3.07,,,n,,,f,f,p,g,u
31829,3.64,f,k,n,f,s,,p,4.32,3.38,,,n,,,f,f,p,g,a
31830,3.93,x,k,w,f,s,,p,4.34,3.22,,,n,,,f,f,p,g,u
31831,3.33,x,k,w,f,s,,p,4.06,2.88,,,n,,,f,f,p,g,u
31832,3.88,x,k,w,f,s,,p,4.05,3.01,,,n,,,f,f,p,g,u
31833,3.93,f,k,w,f,s,,p,4.06,3.26,,,n,,,f,f,p,g,a
31834,3.17,f,k,w,f,s,,p,3.18,2.4,,,n,,,f,f,p,g,u
31835,2.53,f,k,n,f,s,,p,3.32,2.76,,,n,,,f,f,p,g,a
31836,3.15,x,k,n,f,s,,p,4.03,3.03,,,n,,,f,f,p,g,u
31837,3.56,x,k,n,f,s,,p,4.2,3.33,,,n,,,f,f,p,g,a
31838,3.61,f,k,w,f,s,,p,4.51,3.24,,,n,,,f,f,p,g,a
31839,3.02,f,k,n,f,s,,p,3.53,2.47,,,n,,,f,f,p,g,u
31840,4.06,f,k,w,f,s,,p,4.18,3.23,,,n,,,f,f,p,g,u
31841,4.23,x,k,n,f,s,,p,4.25,3.6,,,n,,,f,f,p,g,u
31842,3.6,f,k,w,f,s,,p,4.34,3.02,,,n,,,f,f,p,g,a
31843,3.37,f,k,w,f,s,,p,4.27,3.31,,,n,,,f,f,p,g,a
31844,4.03,x,k,n,f,s,,p,3.76,2.62,,,n,,,f,f,p,g,u
31845,3.95,f,k,w,f,s,,p,3.99,2.94,,,n,,,f,f,p,g,a
31846,3.34,f,k,w,f,s,,p,3.37,2.62,,,n,,,f,f,p,g,u
31847,4.04,x,k,w,f,s,,p,4.06,3.14,,,n,,,f,f,p,g,u
31848,3.24,f,k,w,f,s,,p,4.17,2.85,,,n,,,f,f,p,g,u
31849,3.59,f,k,n,f,s,,p,4.07,2.93,,,n,,,f,f,p,g,a
31850,3.03,f,k,w,f,s,,p,3.72,3.0,,,n,,,f,f,p,g,u
31851,3.28,f,k,w,f,s,,p,4.09,3.03,,,n,,,f,f,p,g,u
31852,3.46,x,k,n,f,s,,p,4.3,2.97,,,n,,,f,f,p,g,a
31853,3.7,x,k,w,f,s,,p,4.07,2.98,,,n,,,f,f,p,g,a
31854,3.65,f,k,n,f,s,,p,3.7,3.44,,,n,,,f,f,p,g,a
