Unnamed: 0,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
34006,572,6,9,7,0,5,0,7,262,785,5,8,8,1,6,0,1,7,0,3
34007,781,6,9,7,0,5,0,7,285,899,5,8,8,1,6,0,1,7,0,3
34008,553,2,9,7,0,5,0,7,328,847,5,8,8,1,6,0,1,7,0,3
34009,783,2,9,7,0,5,0,7,307,904,5,8,8,1,6,0,1,7,0,3
34010,779,2,9,7,0,5,0,7,335,979,5,8,8,1,6,0,1,7,0,0
34011,829,2,9,7,0,5,0,7,433,1041,5,8,8,1,6,0,1,7,0,0
34012,696,6,9,7,0,5,0,7,360,1007,5,8,8,1,6,0,1,7,0,0
34013,672,2,9,7,0,5,0,7,337,868,5,8,8,1,6,0,1,7,0,0
34014,805,6,9,7,0,5,0,7,334,905,5,8,8,1,6,0,1,7,0,0
34015,826,6,9,7,0,5,0,7,411,987,5,8,8,1,6,0,1,7,0,3
34016,529,2,9,7,0,5,0,7,314,914,5,8,8,1,6,0,1,7,0,3
34017,733,6,9,7,0,5,0,7,305,941,5,8,8,1,6,0,1,7,0,0
34018,680,6,9,7,0,5,0,7,289,895,5,8,8,1,6,0,1,7,0,3
34019,594,2,9,7,0,5,0,7,322,885,5,8,8,1,6,0,1,7,0,0
34020,696,6,9,7,0,5,0,7,382,957,5,8,8,1,6,0,1,7,0,0
34021,637,6,9,7,0,5,0,7,310,1022,5,8,8,1,6,0,1,7,0,0
34022,594,2,9,7,0,5,0,7,252,781,5,8,8,1,6,0,1,7,0,3
34023,656,6,9,7,0,5,0,7,265,915,5,8,8,1,6,0,1,7,0,3
34024,865,2,9,7,0,5,0,7,385,1014,5,8,8,1,6,0,1,7,0,3
34025,792,2,9,7,0,5,0,7,303,871,5,8,8,1,6,0,1,7,0,3
34026,567,2,9,7,0,5,0,7,328,889,5,8,8,1,6,0,1,7,0,3
34027,743,6,9,7,0,5,0,7,329,961,5,8,8,1,6,0,1,7,0,0
34028,628,2,9,7,0,5,0,7,265,929,5,8,8,1,6,0,1,7,0,3
34029,724,6,9,7,0,5,0,7,224,787,5,8,8,1,6,0,1,7,0,3
34030,688,2,9,7,0,5,0,7,342,1037,5,8,8,1,6,0,1,7,0,3
34031,738,6,9,7,0,5,0,7,369,1016,5,8,8,1,6,0,1,7,0,3
34032,799,2,9,7,0,5,0,7,389,958,5,8,8,1,6,0,1,7,0,3
34033,744,6,9,7,0,5,0,7,390,998,5,8,8,1,6,0,1,7,0,3
34034,707,2,9,7,0,5,0,7,363,998,5,8,8,1,6,0,1,7,0,3
34035,547,2,9,7,0,5,0,7,307,941,5,8,8,1,6,0,1,7,0,3
34036,560,6,9,7,0,5,0,7,237,802,5,8,8,1,6,0,1,7,0,0
34037,755,2,9,7,0,5,0,7,379,987,5,8,8,1,6,0,1,7,0,0
34038,815,6,9,7,0,5,0,7,376,1018,5,8,8,1,6,0,1,7,0,3
34039,648,2,9,7,0,5,0,7,331,853,5,8,8,1,6,0,1,7,0,0
34040,729,6,9,7,0,5,0,7,396,878,5,8,8,1,6,0,1,7,0,3
34041,689,6,9,7,0,5,0,7,296,975,5,8,8,1,6,0,1,7,0,0
34042,779,2,9,7,0,5,0,7,311,993,5,8,8,1,6,0,1,7,0,3
34043,788,6,9,7,0,5,0,7,343,1027,5,8,8,1,6,0,1,7,0,0
34044,716,6,9,7,0,5,0,7,361,911,5,8,8,1,6,0,1,7,0,0
34045,773,2,9,7,0,5,0,7,374,953,5,8,8,1,6,0,1,7,0,3
34046,661,2,9,7,0,5,0,7,296,863,5,8,8,1,6,0,1,7,0,0
34047,704,2,9,7,0,5,0,7,330,952,5,8,8,1,6,0,1,7,0,0
34048,723,6,9,7,0,5,0,7,321,942,5,8,8,1,6,0,1,7,0,3
34049,658,6,9,7,0,5,0,7,350,1006,5,8,8,1,6,0,1,7,0,3
34050,672,2,9,7,0,5,0,7,388,1010,5,8,8,1,6,0,1,7,0,0
34051,795,2,9,7,0,5,0,7,369,1020,5,8,8,1,6,0,1,7,0,0
34052,650,2,9,7,0,5,0,7,329,890,5,8,8,1,6,0,1,7,0,0
34053,718,2,9,7,0,5,0,7,393,1023,5,8,8,1,6,0,1,7,0,3
34054,750,2,9,7,0,5,0,7,265,928,5,8,8,1,6,0,1,7,0,3
34055,709,2,9,7,0,5,0,7,357,988,5,8,8,1,6,0,1,7,0,3
34056,674,6,9,7,0,5,0,7,299,864,5,8,8,1,6,0,1,7,0,3
34057,674,2,9,7,0,5,0,7,354,987,5,8,8,1,6,0,1,7,0,3
34058,686,6,9,7,0,5,0,7,370,1067,5,8,8,1,6,0,1,7,0,3
34059,639,2,9,7,0,5,0,7,305,899,5,8,8,1,6,0,1,7,0,0
34060,861,6,9,7,0,5,0,7,476,1090,5,8,8,1,6,0,1,7,0,0
34061,691,6,9,7,0,5,0,7,291,916,5,8,8,1,6,0,1,7,0,3
34062,621,2,9,7,0,5,0,7,330,920,5,8,8,1,6,0,1,7,0,0
34063,838,6,9,7,0,5,0,7,388,981,5,8,8,1,6,0,1,7,0,3
34064,620,2,9,7,0,5,0,7,317,815,5,8,8,1,6,0,1,7,0,3
34065,751,2,9,7,0,5,0,7,338,950,5,8,8,1,6,0,1,7,0,0
34066,575,2,9,7,0,5,0,7,354,894,5,8,8,1,6,0,1,7,0,3
34067,783,6,9,7,0,5,0,7,375,940,5,8,8,1,6,0,1,7,0,0
34068,776,6,9,7,0,5,0,7,332,957,5,8,8,1,6,0,1,7,0,0
34069,622,6,9,7,0,5,0,7,268,830,5,8,8,1,6,0,1,7,0,0
34070,766,6,9,7,0,5,0,7,374,1026,5,8,8,1,6,0,1,7,0,3
34071,784,2,9,7,0,5,0,7,349,931,5,8,8,1,6,0,1,7,0,0
34072,819,2,9,7,0,5,0,7,434,1077,5,8,8,1,6,0,1,7,0,3
34073,711,6,9,7,0,5,0,7,355,903,5,8,8,1,6,0,1,7,0,3
34074,692,2,9,7,0,5,0,7,366,906,5,8,8,1,6,0,1,7,0,3
34075,893,6,9,7,0,5,0,7,346,938,5,8,8,1,6,0,1,7,0,0
34076,749,2,9,7,0,5,0,7,333,943,5,8,8,1,6,0,1,7,0,3
34077,738,2,9,7,0,5,0,7,358,984,5,8,8,1,6,0,1,7,0,3
34078,718,6,9,7,0,5,0,7,363,995,5,8,8,1,6,0,1,7,0,0
34079,660,2,9,7,0,5,0,7,291,877,5,8,8,1,6,0,1,7,0,0
34080,695,6,9,7,0,5,0,7,214,887,5,8,8,1,6,0,1,7,0,3
34081,496,6,9,7,0,5,0,7,259,852,5,8,8,1,6,0,1,7,0,0
34082,818,2,9,7,0,5,0,7,387,949,5,8,8,1,6,0,1,7,0,0
34083,789,6,9,7,0,5,0,7,361,950,5,8,8,1,6,0,1,7,0,3
34084,674,6,9,7,0,5,0,7,208,820,5,8,8,1,6,0,1,7,0,0
34085,692,6,9,7,0,5,0,7,280,811,5,8,8,1,6,0,1,7,0,3
34086,656,6,9,7,0,5,0,7,341,851,5,8,8,1,6,0,1,7,0,0
34087,671,6,9,7,0,5,0,7,383,973,5,8,8,1,6,0,1,7,0,3
34088,734,6,9,7,0,5,0,7,310,910,5,8,8,1,6,0,1,7,0,3
34089,731,6,9,7,0,5,0,7,332,979,5,8,8,1,6,0,1,7,0,3
34090,737,2,9,7,0,5,0,7,295,931,5,8,8,1,6,0,1,7,0,3
34091,652,2,9,7,0,5,0,7,290,870,5,8,8,1,6,0,1,7,0,0
34092,715,6,9,7,0,5,0,7,312,963,5,8,8,1,6,0,1,7,0,0
34093,819,2,9,7,0,5,0,7,388,1040,5,8,8,1,6,0,1,7,0,3
34094,684,6,9,7,0,5,0,7,350,959,5,8,8,1,6,0,1,7,0,0
34095,609,2,9,7,0,5,0,7,334,936,5,8,8,1,6,0,1,7,0,3
34096,674,6,9,7,0,5,0,7,322,951,5,8,8,1,6,0,1,7,0,3
34097,744,6,9,7,0,5,0,7,413,948,5,8,8,1,6,0,1,7,0,0
34098,696,6,9,7,0,5,0,7,345,980,5,8,8,1,6,0,1,7,0,3
34099,733,2,9,7,0,5,0,7,381,981,5,8,8,1,6,0,1,7,0,0
34100,804,2,9,7,0,5,0,7,293,779,5,8,8,1,6,0,1,7,0,0
34101,834,2,9,7,0,5,0,7,380,990,5,8,8,1,6,0,1,7,0,3
34102,714,2,9,7,0,5,0,7,313,884,5,8,8,1,6,0,1,7,0,3
34103,709,2,9,7,0,5,0,7,313,866,5,8,8,1,6,0,1,7,0,3
34104,665,6,9,7,0,5,0,7,332,858,5,8,8,1,6,0,1,7,0,3
34105,635,2,9,7,0,5,0,7,369,936,5,8,8,1,6,0,1,7,0,3
34106,701,2,9,7,0,5,0,7,356,920,5,8,8,1,6,0,1,7,0,0
34107,673,6,9,7,0,5,0,7,238,901,5,8,8,1,6,0,1,7,0,0
34108,878,6,9,7,0,5,0,7,412,1125,5,8,8,1,6,0,1,7,0,3
34109,630,2,9,7,0,5,0,7,315,871,5,8,8,1,6,0,1,7,0,3
34110,549,6,9,7,0,5,0,7,393,973,5,8,8,1,6,0,1,7,0,0
34111,729,6,9,7,0,5,0,7,316,970,5,8,8,1,6,0,1,7,0,0
34112,675,2,9,7,0,5,0,7,298,918,5,8,8,1,6,0,1,7,0,0
34113,734,2,9,7,0,5,0,7,379,944,5,8,8,1,6,0,1,7,0,3
34114,684,2,9,7,0,5,0,7,309,874,5,8,8,1,6,0,1,7,0,0
34115,621,2,9,7,0,5,0,7,298,927,5,8,8,1,6,0,1,7,0,3
34116,644,2,9,7,0,5,0,7,314,956,5,8,8,1,6,0,1,7,0,3
34117,666,6,9,7,0,5,0,7,293,848,5,8,8,1,6,0,1,7,0,0
34118,745,6,9,7,0,5,0,7,312,904,5,8,8,1,6,0,1,7,0,0
34119,648,2,9,7,0,5,0,7,336,938,5,8,8,1,6,0,1,7,0,0
34120,800,2,9,7,0,5,0,7,382,1089,5,8,8,1,6,0,1,7,0,3
34121,832,2,9,7,0,5,0,7,324,1034,5,8,8,1,6,0,1,7,0,3
34122,749,2,9,7,0,5,0,7,419,1009,5,8,8,1,6,0,1,7,0,3
34123,653,2,9,7,0,5,0,7,368,930,5,8,8,1,6,0,1,7,0,0
34124,776,2,9,7,0,5,0,7,388,955,5,8,8,1,6,0,1,7,0,3
34125,757,6,9,7,0,5,0,7,316,985,5,8,8,1,6,0,1,7,0,3
34126,624,2,9,7,0,5,0,7,317,956,5,8,8,1,6,0,1,7,0,3
34127,659,2,9,7,0,5,0,7,293,877,5,8,8,1,6,0,1,7,0,0
34128,906,2,9,7,0,5,0,7,364,1038,5,8,8,1,6,0,1,7,0,0
34129,535,6,9,7,0,5,0,7,267,833,5,8,8,1,6,0,1,7,0,0
34130,843,2,9,7,0,5,0,7,344,946,5,8,8,1,6,0,1,7,0,0
34131,672,2,9,7,0,5,0,7,306,998,5,8,8,1,6,0,1,7,0,3
34132,741,2,9,7,0,5,0,7,350,914,5,8,8,1,6,0,1,7,0,0
34133,811,6,9,7,0,5,0,7,423,968,5,8,8,1,6,0,1,7,0,0
34134,760,2,9,7,0,5,0,7,413,981,5,8,8,1,6,0,1,7,0,0
34135,857,6,9,7,0,5,0,7,358,1014,5,8,8,1,6,0,1,7,0,3
34136,692,2,9,7,0,5,0,7,332,991,5,8,8,1,6,0,1,7,0,0
34137,657,2,9,7,0,5,0,7,313,933,5,8,8,1,6,0,1,7,0,0
34138,882,2,9,7,0,5,0,7,450,1111,5,8,8,1,6,0,1,7,0,3
34139,790,2,9,7,0,5,0,7,289,827,5,8,8,1,6,0,1,7,0,0
34140,737,6,9,7,0,5,0,7,359,976,5,8,8,1,6,0,1,7,0,3
34141,571,6,9,7,0,5,0,7,331,922,5,8,8,1,6,0,1,7,0,0
34142,576,2,9,7,0,5,0,7,313,881,5,8,8,1,6,0,1,7,0,0
34143,638,6,9,7,0,5,0,7,316,982,5,8,8,1,6,0,1,7,0,0
34144,718,6,9,7,0,5,0,7,361,980,5,8,8,1,6,0,1,7,0,0
34145,633,6,9,7,0,5,0,7,376,851,5,8,8,1,6,0,1,7,0,3
34146,710,2,9,7,0,5,0,7,327,1014,5,8,8,1,6,0,1,7,0,0
34147,571,2,9,7,0,5,0,7,243,860,5,8,8,1,6,0,1,7,0,0
34148,625,2,9,7,0,5,0,7,351,858,5,8,8,1,6,0,1,7,0,3
34149,684,6,9,7,0,5,0,7,292,958,5,8,8,1,6,0,1,7,0,3
34150,735,6,9,7,0,5,0,7,360,975,5,8,8,1,6,0,1,7,0,3
34151,744,6,9,7,0,5,0,7,302,981,5,8,8,1,6,0,1,7,0,3
34152,589,6,9,7,0,5,0,7,327,907,5,8,8,1,6,0,1,7,0,3
34153,664,6,9,7,0,5,0,7,301,948,5,8,8,1,6,0,1,7,0,0
34154,769,6,9,7,0,5,0,7,275,852,5,8,8,1,6,0,1,7,0,3
34155,657,2,9,7,0,5,0,7,379,1014,5,8,8,1,6,0,1,7,0,0
34156,773,6,9,7,0,5,0,7,353,974,5,8,8,1,6,0,1,7,0,0
34157,906,2,9,7,0,5,0,7,405,940,5,8,8,1,6,0,1,7,0,0
34158,684,6,9,7,0,5,0,7,271,931,5,8,8,1,6,0,1,7,0,3
34159,673,6,9,7,0,5,0,7,261,830,5,8,8,1,6,0,1,7,0,0
34160,584,6,9,7,0,5,0,7,322,959,5,8,8,1,6,0,1,7,0,0
34161,678,6,9,7,0,5,0,7,349,884,5,8,8,1,6,0,1,7,0,3
34162,648,6,9,7,0,5,0,7,262,856,5,8,8,1,6,0,1,7,0,3
34163,708,6,9,7,0,5,0,7,317,924,5,8,8,1,6,0,1,7,0,0
34164,729,2,9,7,0,5,0,7,369,937,5,8,8,1,6,0,1,7,0,3
34165,588,2,9,7,0,5,0,7,335,940,5,8,8,1,6,0,1,7,0,3
34166,643,2,9,7,0,5,0,7,297,932,5,8,8,1,6,0,1,7,0,3
34167,778,6,9,7,0,5,0,7,349,936,5,8,8,1,6,0,1,7,0,3
34168,705,6,9,7,0,5,0,7,349,973,5,8,8,1,6,0,1,7,0,3
34169,677,2,9,7,0,5,0,7,291,920,5,8,8,1,6,0,1,7,0,0
34170,741,6,9,7,0,5,0,7,342,899,5,8,8,1,6,0,1,7,0,3
34171,698,6,9,7,0,5,0,7,309,933,5,8,8,1,6,0,1,7,0,0
34172,666,2,9,7,0,5,0,7,301,907,5,8,8,1,6,0,1,7,0,0
34173,610,6,9,7,0,5,0,7,324,952,5,8,8,1,6,0,1,7,0,0
34174,534,2,9,7,0,5,0,7,290,867,5,8,8,1,6,0,1,7,0,0
34175,672,6,9,7,0,5,0,7,288,873,5,8,8,1,6,0,1,7,0,3
34176,646,6,9,7,0,5,0,7,262,814,5,8,8,1,6,0,1,7,0,0
34177,679,6,9,7,0,5,0,7,334,898,5,8,8,1,6,0,1,7,0,0
34178,634,2,9,7,0,5,0,7,273,883,5,8,8,1,6,0,1,7,0,3
34179,755,2,9,7,0,5,0,7,347,958,5,8,8,1,6,0,1,7,0,3
34180,529,6,9,7,0,5,0,7,380,976,5,8,8,1,6,0,1,7,0,3
34181,795,6,9,7,0,5,0,7,370,939,5,8,8,1,6,0,1,7,0,0
34182,777,6,9,7,0,5,0,7,367,951,5,8,8,1,6,0,1,7,0,3
34183,736,2,9,7,0,5,0,7,335,979,5,8,8,1,6,0,1,7,0,0
34184,741,2,9,7,0,5,0,7,302,935,5,8,8,1,6,0,1,7,0,0
34185,682,6,9,7,0,5,0,7,331,913,5,8,8,1,6,0,1,7,0,0
34186,745,6,9,7,0,5,0,7,345,1017,5,8,8,1,6,0,1,7,0,3
34187,681,6,9,7,0,5,0,7,360,900,5,8,8,1,6,0,1,7,0,0
34188,654,6,9,7,0,5,0,7,300,914,5,8,8,1,6,0,1,7,0,3
34189,676,2,9,7,0,5,0,7,340,954,5,8,8,1,6,0,1,7,0,0
34190,813,6,9,7,0,5,0,7,259,897,5,8,8,1,6,0,1,7,0,3
34191,705,2,9,7,0,5,0,7,364,979,5,8,8,1,6,0,1,7,0,0
34192,617,2,9,7,0,5,0,7,306,890,5,8,8,1,6,0,1,7,0,0
34193,616,6,9,7,0,5,0,7,287,941,5,8,8,1,6,0,1,7,0,0
34194,677,2,9,7,0,5,0,7,369,919,5,8,8,1,6,0,1,7,0,0
34195,532,6,9,7,0,5,0,7,236,868,5,8,8,1,6,0,1,7,0,3
34196,614,2,9,7,0,5,0,7,322,885,5,8,8,1,6,0,1,7,0,0
34197,738,6,9,7,0,5,0,7,388,1004,5,8,8,1,6,0,1,7,0,3
34198,725,6,9,7,0,5,0,7,321,897,5,8,8,1,6,0,1,7,0,0
34199,680,2,9,7,0,5,0,7,315,897,5,8,8,1,6,0,1,7,0,3
34200,692,6,9,7,0,5,0,7,309,977,5,8,8,1,6,0,1,7,0,0
34201,745,6,9,7,0,5,0,7,345,1018,5,8,8,1,6,0,1,7,0,3
34202,810,6,9,7,0,5,0,7,314,926,5,8,8,1,6,0,1,7,0,3
34203,691,2,9,7,0,5,0,7,257,862,5,8,8,1,6,0,1,7,0,3
34204,724,2,9,7,0,5,0,7,376,991,5,8,8,1,6,0,1,7,0,3
34205,791,2,9,7,0,5,0,7,447,1036,5,8,8,1,6,0,1,7,0,3
34206,634,2,9,7,0,5,0,7,315,932,5,8,8,1,6,0,1,7,0,3
34207,670,6,9,7,0,5,0,7,344,998,5,8,8,1,6,0,1,7,0,0
34208,570,6,9,7,0,5,0,7,282,896,5,8,8,1,6,0,1,7,0,3
34209,806,6,9,7,0,5,0,7,354,914,5,8,8,1,6,0,1,7,0,3
34210,781,6,9,7,0,5,0,7,365,1053,5,8,8,1,6,0,1,7,0,0
34211,825,2,9,7,0,5,0,7,384,1037,5,8,8,1,6,0,1,7,0,0
34212,750,6,9,7,0,5,0,7,421,1003,5,8,8,1,6,0,1,7,0,0
34213,729,6,9,7,0,5,0,7,336,911,5,8,8,1,6,0,1,7,0,3
34214,721,2,9,7,0,5,0,7,313,961,5,8,8,1,6,0,1,7,0,3
34215,654,2,9,7,0,5,0,7,313,912,5,8,8,1,6,0,1,7,0,3
34216,759,2,9,7,0,5,0,7,410,1073,5,8,8,1,6,0,1,7,0,3
34217,657,6,9,7,0,5,0,7,340,944,5,8,8,1,6,0,1,7,0,3
34218,808,6,9,7,0,5,0,7,391,971,5,8,8,1,6,0,1,7,0,3
34219,525,6,9,7,0,5,0,7,307,926,5,8,8,1,6,0,1,7,0,3
34220,721,6,9,7,0,5,0,7,395,944,5,8,8,1,6,0,1,7,0,3
34221,769,6,9,7,0,5,0,7,369,1001,5,8,8,1,6,0,1,7,0,3
34222,741,6,9,7,0,5,0,7,345,1074,5,8,8,1,6,0,1,7,0,0
34223,682,2,9,7,0,5,0,7,293,903,5,8,8,1,6,0,1,7,0,0
34224,709,6,9,7,0,5,0,7,338,958,5,8,8,1,6,0,1,7,0,0
34225,690,2,9,7,0,5,0,7,384,954,5,8,8,1,6,0,1,7,0,3
34226,591,6,9,7,0,5,0,7,342,840,5,8,8,1,6,0,1,7,0,0
34227,779,2,9,7,0,5,0,7,300,965,5,8,8,1,6,0,1,7,0,3
34228,680,6,9,7,0,5,0,7,358,974,5,8,8,1,6,0,1,7,0,0
34229,670,6,9,7,0,5,0,7,329,946,5,8,8,1,6,0,1,7,0,0
34230,647,6,9,7,0,5,0,7,298,868,5,8,8,1,6,0,1,7,0,0
34231,719,2,9,7,0,5,0,7,292,797,5,8,8,1,6,0,1,7,0,0
34232,811,6,9,7,0,5,0,7,332,893,5,8,8,1,6,0,1,7,0,3
34233,760,6,9,7,0,5,0,7,317,970,5,8,8,1,6,0,1,7,0,3
34234,748,2,9,7,0,5,0,7,408,977,5,8,8,1,6,0,1,7,0,0
34235,640,6,9,7,0,5,0,7,339,922,5,8,8,1,6,0,1,7,0,3
34236,771,6,9,7,0,5,0,7,319,963,5,8,8,1,6,0,1,7,0,3
34237,680,2,9,7,0,5,0,7,382,1021,5,8,8,1,6,0,1,7,0,3
34238,577,6,9,7,0,5,0,7,347,977,5,8,8,1,6,0,1,7,0,0
34239,669,2,9,7,0,5,0,7,321,816,5,8,8,1,6,0,1,7,0,3
34240,717,2,9,7,0,5,0,7,284,853,5,8,8,1,6,0,1,7,0,3
34241,55,2,3,5,0,7,3,5,592,201,5,8,12,1,6,0,1,7,1,2
34242,153,1,3,5,0,7,3,5,621,230,5,8,12,1,6,0,1,7,1,2
34243,135,1,3,11,0,7,3,5,562,264,5,8,12,1,6,0,1,7,1,0
34244,158,2,3,11,0,7,3,11,782,276,5,8,12,1,6,0,1,7,1,2
34245,121,1,3,5,0,7,3,5,646,230,5,8,12,1,6,0,1,7,1,2
34246,201,2,3,5,0,7,3,11,762,252,5,8,12,1,6,0,1,7,1,0
34247,182,2,3,5,0,7,3,11,628,225,5,8,12,1,6,0,1,7,1,0
34248,176,2,8,11,0,7,3,5,648,234,5,8,12,1,6,0,1,7,1,0
34249,184,2,8,11,0,7,3,5,701,273,5,8,12,1,6,0,1,7,1,0
34250,167,2,8,11,0,7,3,11,809,240,5,8,12,1,6,0,1,7,1,2
34251,117,1,3,11,0,7,3,5,589,219,5,8,12,1,6,0,1,7,1,2
34252,169,2,8,5,0,7,3,5,709,268,5,8,12,1,6,0,1,7,1,0
34253,91,1,8,5,0,7,3,11,580,226,5,8,12,1,6,0,1,7,1,0
34254,174,2,8,11,0,7,3,11,775,266,5,8,12,1,6,0,1,7,1,2
34255,212,1,3,11,0,7,3,5,697,237,5,8,12,1,6,0,1,7,1,2
34256,249,2,3,5,0,7,3,11,709,283,5,8,12,1,6,0,1,7,1,2
34257,188,1,3,11,0,7,3,11,634,255,5,8,12,1,6,0,1,7,1,2
34258,196,2,3,11,0,7,3,5,722,270,5,8,12,1,6,0,1,7,1,2
34259,148,1,8,11,0,7,3,11,621,258,5,8,12,1,6,0,1,7,1,0
34260,140,1,3,11,0,7,3,11,596,225,5,8,12,1,6,0,1,7,1,2
34261,159,2,8,11,0,7,3,5,852,331,5,8,12,1,6,0,1,7,1,0
34262,171,1,3,5,0,7,3,5,668,285,5,8,12,1,6,0,1,7,1,0
34263,193,1,3,5,0,7,3,11,665,223,5,8,12,1,6,0,1,7,1,0
34264,195,1,3,5,0,7,3,11,757,274,5,8,12,1,6,0,1,7,1,0
34265,133,2,8,11,0,7,3,5,641,278,5,8,12,1,6,0,1,7,1,0
34266,154,2,3,11,0,7,3,11,655,217,5,8,12,1,6,0,1,7,1,0
34267,90,1,3,5,0,7,3,5,419,203,5,8,12,1,6,0,1,7,1,2
34268,145,1,3,11,0,7,3,5,566,216,5,8,12,1,6,0,1,7,1,2
34269,95,2,3,11,0,7,3,11,532,218,5,8,12,1,6,0,1,7,1,0
34270,130,1,8,11,0,7,3,11,624,241,5,8,12,1,6,0,1,7,1,2
34271,217,1,3,5,0,7,3,5,673,277,5,8,12,1,6,0,1,7,1,2
34272,197,1,3,5,0,7,3,5,695,277,5,8,12,1,6,0,1,7,1,0
34273,148,2,3,5,0,7,3,5,710,211,5,8,12,1,6,0,1,7,1,2
34274,202,2,3,5,0,7,3,11,536,205,5,8,12,1,6,0,1,7,1,2
34275,143,1,3,5,0,7,3,11,656,259,5,8,12,1,6,0,1,7,1,0
34276,88,1,8,5,0,7,3,11,580,197,5,8,12,1,6,0,1,7,1,2
34277,197,1,8,11,0,7,3,5,562,219,5,8,12,1,6,0,1,7,1,0
34278,136,1,8,5,0,7,3,11,571,207,5,8,12,1,6,0,1,7,1,2
34279,176,2,8,11,0,7,3,11,648,265,5,8,12,1,6,0,1,7,1,0
34280,162,2,3,5,0,7,3,5,583,221,5,8,12,1,6,0,1,7,1,0
34281,153,2,3,5,0,7,3,11,690,233,5,8,12,1,6,0,1,7,1,0
34282,189,1,3,11,0,7,3,5,670,244,5,8,12,1,6,0,1,7,1,2
34283,165,2,3,5,0,7,3,11,532,222,5,8,12,1,6,0,1,7,1,0
34284,212,1,3,11,0,7,3,11,802,276,5,8,12,1,6,0,1,7,1,0
34285,203,1,8,11,0,7,3,5,660,241,5,8,12,1,6,0,1,7,1,0
34286,178,1,8,11,0,7,3,5,740,279,5,8,12,1,6,0,1,7,1,0
34287,164,2,8,11,0,7,3,11,717,270,5,8,12,1,6,0,1,7,1,2
34288,203,1,3,5,0,7,3,11,818,316,5,8,12,1,6,0,1,7,1,2
34289,128,2,3,5,0,7,3,5,496,168,5,8,12,1,6,0,1,7,1,2
34290,109,2,3,11,0,7,3,11,475,242,5,8,12,1,6,0,1,7,1,2
34291,120,1,8,11,0,7,3,11,685,236,5,8,12,1,6,0,1,7,1,0
34292,134,1,8,11,0,7,3,5,618,252,5,8,12,1,6,0,1,7,1,2
34293,131,2,8,5,0,7,3,5,481,207,5,8,12,1,6,0,1,7,1,2
34294,115,2,8,11,0,7,3,11,674,233,5,8,12,1,6,0,1,7,1,2
34295,133,1,3,5,0,7,3,5,615,237,5,8,12,1,6,0,1,7,1,0
34296,140,1,8,11,0,7,3,5,683,241,5,8,12,1,6,0,1,7,1,0
34297,124,2,8,5,0,7,3,5,674,208,5,8,12,1,6,0,1,7,1,0
34298,145,1,8,11,0,7,3,11,767,249,5,8,12,1,6,0,1,7,1,2
34299,176,2,8,11,0,7,3,5,675,233,5,8,12,1,6,0,1,7,1,2
34300,174,1,8,5,0,7,3,5,698,250,5,8,12,1,6,0,1,7,1,2
34301,136,2,8,5,0,7,3,11,618,261,5,8,12,1,6,0,1,7,1,2
34302,168,2,8,11,0,7,3,11,498,251,5,8,12,1,6,0,1,7,1,2
34303,122,2,8,11,0,7,3,11,652,190,5,8,12,1,6,0,1,7,1,2
34304,213,2,3,11,0,7,3,11,732,274,5,8,12,1,6,0,1,7,1,2
34305,155,1,3,11,0,7,3,5,612,238,5,8,12,1,6,0,1,7,1,0
34306,200,2,8,11,0,7,3,11,689,272,5,8,12,1,6,0,1,7,1,2
34307,90,2,3,11,0,7,3,11,497,188,5,8,12,1,6,0,1,7,1,0
34308,139,2,3,5,0,7,3,11,604,242,5,8,12,1,6,0,1,7,1,0
34309,151,2,3,5,0,7,3,11,732,335,5,8,12,1,6,0,1,7,1,0
34310,143,1,8,11,0,7,3,11,644,280,5,8,12,1,6,0,1,7,1,2
34311,172,1,3,11,0,7,3,11,551,239,5,8,12,1,6,0,1,7,1,2
34312,95,2,8,11,0,7,3,5,618,203,5,8,12,1,6,0,1,7,1,2
34313,156,2,8,5,0,7,3,11,594,225,5,8,12,1,6,0,1,7,1,0
34314,153,2,3,5,0,7,3,5,726,261,5,8,12,1,6,0,1,7,1,0
34315,192,2,3,11,0,7,3,5,486,235,5,8,12,1,6,0,1,7,1,0
34316,158,2,3,11,0,7,3,11,683,280,5,8,12,1,6,0,1,7,1,2
34317,152,1,8,5,0,7,3,5,537,178,5,8,12,1,6,0,1,7,1,0
34318,135,1,3,11,0,7,3,11,608,270,5,8,12,1,6,0,1,7,1,0
34319,128,1,8,5,0,7,3,5,510,224,5,8,12,1,6,0,1,7,1,2
34320,145,1,3,5,0,7,3,5,645,258,5,8,12,1,6,0,1,7,1,2
34321,152,2,3,5,0,7,3,11,589,221,5,8,12,1,6,0,1,7,1,2
34322,122,1,8,5,0,7,3,5,637,272,5,8,12,1,6,0,1,7,1,2
34323,151,2,8,5,0,7,3,11,623,219,5,8,12,1,6,0,1,7,1,0
34324,55,2,8,5,0,7,3,5,586,204,5,8,12,1,6,0,1,7,1,2
34325,159,2,8,11,0,7,3,11,426,183,5,8,12,1,6,0,1,7,1,2
34326,177,2,8,11,0,7,3,5,669,231,5,8,12,1,6,0,1,7,1,0
